"","query","target","alntmscore","lddt","fident","alnlen","mismatch","gapopen","qstart","qend","tstart","tend","evalue","bits","taxid","taxname","taxlineage","query_effector_type_score","query_prediction","target_ID","database"
"326","FOXG_22509","AF-A0A166W687-F1-model_v4","0.6023","0.5839","0.188","143","82","11","1","124","6","133","0.0003051","154","436010","Fibularhizoctonia sp. CBS 109695","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Atheliales;f_Atheliaceae;g_Fibularhizoctonia;-_unclassified Fibularhizoctonia;s_Fibularhizoctonia sp. CBS 109695",0.623,"Non-effector","A0A166W687","uniprot50"
"327","FOXG_22509","AF-W3X5K4-F1-model_v4","0.6022","0.5886","0.173","127","82","9","1","122","6","114","0.0002709","155","1229662","Pestalotiopsis fici W106-1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;f_Sporocadaceae;g_Pestalotiopsis;s_Pestalotiopsis fici;-_Pestalotiopsis fici W106-1",0.623,"Non-effector","W3X5K4","uniprot50"
"328","FOXG_15875","AF-F9FQ77-F1-model_v4","0.602","0.6309","0.223","121","77","11","1","112","12","124","0.0007512","159","660025","Fusarium oxysporum f. sp. conglutinans Fo5176","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium oxysporum species complex;s_Fusarium oxysporum;-_Fusarium oxysporum f. sp. conglutinans;-_Fusarium oxysporum f. sp. conglutinans Fo5176",0.803,"Apoplastic","F9FQ77","uniprot50"
"329","FOXG_22509","AF-B0DXX4-F1-model_v4","0.6018","0.5791","0.187","128","83","9","1","122","32","144","0.0007432","144","486041","Laccaria bicolor S238N-H82","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Hydnangiaceae;g_Laccaria;s_Laccaria bicolor;-_Laccaria bicolor S238N-H82",0.623,"Non-effector","B0DXX4","uniprot50"
"330","FOXG_15875","AF-A0A0K8L1W8-F1-model_v4","0.6017","0.6379","0.166","120","85","6","1","112","1","113","0.0007948","159","91492","Aspergillus udagawae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;s_Aspergillus udagawae",0.803,"Apoplastic","A0A0K8L1W8","uniprot50"
"331","FOXG_22509","AF-M7XK05-F1-model_v4","0.6011","0.6097","0.176","130","90","5","1","122","209","329","0.0004905","152","1130832","Rhodotorula toruloides NP11","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Microbotryomycetes;o_Sporidiobolales;f_Sporidiobolaceae;g_Rhodotorula;s_Rhodotorula toruloides;-_Rhodotorula toruloides NP11",0.623,"Non-effector","M7XK05","uniprot50"
"332","FOXG_17307","AF-G2YPQ4-F1-model_v4","0.601","0.6368","0.196","112","73","4","2","98","55","164","0.0001335","168","999810","Botrytis cinerea T4","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Sclerotiniaceae;g_Botrytis;s_Botrytis cinerea;-_Botrytis cinerea T4",0.931,"Apoplastic","G2YPQ4","uniprot50"
"333","FOXG_22509","AF-A0A0L6VP28-F1-model_v4","0.601","0.6082","0.139","143","87","10","1","121","30","158","0.0008369","146","27349","Puccinia sorghi","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia sorghi",0.623,"Non-effector","A0A0L6VP28","uniprot50"
"334","FOXG_22509","AF-A0A1E3IW44-F1-model_v4","0.6001","0.6348","0.143","132","89","7","1","124","57","172","0.0009424","148","1295528","Cryptococcus wingfieldii CBS 7118","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Tremellomycetes;o_Tremellales;f_Cryptococcaceae;g_Cryptococcus;s_Cryptococcus wingfieldii;-_Cryptococcus wingfieldii CBS 7118",0.623,"Non-effector","A0A1E3IW44","uniprot50"
"335","FOXG_15875","AF-A0A834SGL6-F1-model_v4","0.5987","0.6498","0.136","117","83","7","2","112","1","105","0.0005357","164","45151","Pyrenophora tritici-repentis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Pleosporineae;f_Pleosporaceae;g_Pyrenophora;s_Pyrenophora tritici-repentis",0.803,"Apoplastic","A0A834SGL6","uniprot50"
"336","FOXG_15875","AF-A0A319CIN4-F1-model_v4","0.5984","0.6001","0.13","123","85","8","1","114","1","110","0.0003413","162","1448311","Aspergillus vadensis CBS 113365","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;s_Aspergillus vadensis;-_Aspergillus vadensis CBS 113365",0.803,"Apoplastic","A0A319CIN4","uniprot50"
"337","FOXG_17307","AF-A0A5J5F480-F1-model_v4","0.5982","0.6837","0.223","103","54","2","6","82","39","141","0.0001799","171","1250544","Sphaerosporella brunnea","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;c_Pezizomycetes;o_Pezizales;f_Pyronemataceae;g_Sphaerosporella;s_Sphaerosporella brunnea",0.931,"Apoplastic","A0A5J5F480","uniprot50"
"338","FOXG_22509","AF-V5EQS1-F1-model_v4","0.5975","0.5847","0.196","122","80","7","8","122","451","561","0.0008881","143","1365824","Kalmanozyma brasiliensis GHG001","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Ustilaginomycotina;c_Ustilaginomycetes;o_Ustilaginales;f_Ustilaginaceae;g_Kalmanozyma;s_Kalmanozyma brasiliensis;-_Kalmanozyma brasiliensis GHG001",0.623,"Non-effector","V5EQS1","uniprot50"
"339","FOXG_20914","AF-A0A6A6QK96-F1-model_v4","0.597","0.6174","0.235","123","76","5","15","136","401","506","0.0001595","147","390894","Lophium mytilinum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Mytilinidiales;f_Mytilinidiaceae;g_Lophium;s_Lophium mytilinum",0.5915,"Apoplastic/cytoplasmic","A0A6A6QK96","uniprot50"
"340","FOXG_22509","AF-A0A0K6G5M6-F1-model_v4","0.597","0.6041","0.217","129","71","10","2","124","62","166","0.0004622","151","456999","Rhizoctonia solani","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Cantharellales;f_Ceratobasidiaceae;g_Rhizoctonia;s_Rhizoctonia solani",0.623,"Non-effector","A0A0K6G5M6","uniprot50"
"341","FOXG_17307","AF-A0A2I2FK15-F1-model_v4","0.5969","0.6631","0.272","99","55","4","1","82","13","111","0.0001597","169","41067","Aspergillus candidus","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;s_Aspergillus candidus",0.931,"Apoplastic","A0A2I2FK15","uniprot50"
"342","FOXG_22509","AF-A0A163IWY6-F1-model_v4","0.5965","0.5732","0.251","127","75","8","1","122","447","558","0.0002875","152","4829","Absidia glauca","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mucoromycotina;c_Mucoromycetes;o_Mucorales;f_Cunninghamellaceae;g_Absidia;s_Absidia glauca",0.623,"Non-effector","A0A163IWY6","uniprot50"
"343","FOXG_14882","AF-A0A139ITE9-F1-model_v4","0.5953","0.6317","0.226","119","77","9","1","114","4","112","0.0002177","176","113226","Pseudocercospora musae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetidae;o_Mycosphaerellales;f_Mycosphaerellaceae;g_Pseudocercospora;s_Pseudocercospora musae",0.803,"Apoplastic","A0A139ITE9","uniprot50"
"344","FOXG_22509","AF-A0A1X2I4Z9-F1-model_v4","0.5947","0.6523","0.203","133","79","7","1","124","92","206","0.0005205","156","90262","Absidia repens","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mucoromycotina;c_Mucoromycetes;o_Mucorales;f_Cunninghamellaceae;g_Absidia;s_Absidia repens",0.623,"Non-effector","A0A1X2I4Z9","uniprot50"
"345","FOXG_17307","AF-A0A6A6UCK9-F1-model_v4","0.5936","0.6447","0.216","97","62","4","1","83","227","323","0.0005578","154","703497","Microthyrium microscopicum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetes incertae sedis;o_Microthyriales;f_Microthyriaceae;g_Microthyrium;s_Microthyrium microscopicum",0.931,"Apoplastic","A0A6A6UCK9","uniprot50"
"346","FOXG_15875","AF-A0A4Q2V9R4-F1-model_v4","0.5935","0.6689","0.203","113","78","6","1","110","1","104","0.0002301","175","451672","Fusarium oxysporum f. sp. narcissi","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium oxysporum species complex;s_Fusarium oxysporum;-_Fusarium oxysporum f. sp. narcissi",0.803,"Apoplastic","A0A4Q2V9R4","uniprot50"
"347","FOXG_14882","AF-A0A834SGL6-F1-model_v4","0.5933","0.6396","0.145","117","82","8","2","112","1","105","0.0009089","160","45151","Pyrenophora tritici-repentis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Pleosporineae;f_Pleosporaceae;g_Pyrenophora;s_Pyrenophora tritici-repentis",0.803,"Apoplastic","A0A834SGL6","uniprot50"
"348","FOXG_22509","AF-A0A177TXI0-F1-model_v4","0.5933","0.6559","0.161","130","82","10","1","124","209","317","0.0007432","152","43049","Tilletia indica","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Ustilaginomycotina;c_Exobasidiomycetes;o_Tilletiales;f_Tilletiaceae;g_Tilletia;s_Tilletia indica",0.623,"Non-effector","A0A177TXI0","uniprot50"
"349","FOXG_22509","AF-A0A4P9YUI7-F1-model_v4","0.5932","0.6517","0.201","139","77","5","1","123","11","131","0.0008881","150","1712513","Syncephalis pseudoplumigaleata","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Zoopagomycota;-_Zoopagomycotina;c_Zoopagomycetes;o_Zoopagales;f_Piptocephalidaceae;g_Syncephalis;s_Syncephalis pseudoplumigaleata",0.623,"Non-effector","A0A4P9YUI7","uniprot50"
"350","FOXG_22509","AF-A0A2H3CSJ3-F1-model_v4","0.5931","0.6293","0.16","143","84","11","1","123","72","198","0.0008881","147","47427","Armillaria gallica","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Marasmiineae;f_Physalacriaceae;g_Armillaria;s_Armillaria gallica",0.623,"Non-effector","A0A2H3CSJ3","uniprot50"
"351","FOXG_22509","AF-A0A2S5B9R8-F1-model_v4","0.5926","0.6498","0.154","136","86","8","1","124","255","373","0.0004105","158","741276","Rhodotorula taiwanensis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Microbotryomycetes;o_Sporidiobolales;f_Sporidiobolaceae;g_Rhodotorula;s_Rhodotorula taiwanensis",0.623,"Non-effector","A0A2S5B9R8","uniprot50"
"352","FOXG_22509","AF-A0A364LCC7-F1-model_v4","0.5925","0.6241","0.218","128","84","6","1","122","119","236","0.0002553","159","1196081","Talaromyces amestolkiae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Trichocomaceae;g_Talaromyces;-_Talaromyces sect. Talaromyces;s_Talaromyces amestolkiae",0.623,"Non-effector","A0A364LCC7","uniprot50"
"353","FOXG_14570","AF-A0A6A5XR06-F1-model_v4","0.5923","0.7244","0.192","114","83","4","1","110","1","109","0.0004835","146","1450172","Aaosphaeria arxii CBS 175.79","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Pleosporales incertae sedis;g_Aaosphaeria;s_Aaosphaeria arxii;-_Aaosphaeria arxii CBS 175.79",0.861,"Cytoplasmic","A0A6A5XR06","uniprot50"
"354","FOXG_22509","AF-A0A5C5FWF2-F1-model_v4","0.5923","0.6133","0.164","128","90","7","1","122","113","229","0.0003435","155","5288","Rhodotorula diobovata","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Microbotryomycetes;o_Sporidiobolales;f_Sporidiobolaceae;g_Rhodotorula;s_Rhodotorula diobovata",0.623,"Non-effector","A0A5C5FWF2","uniprot50"
"355","FOXG_22509","AF-J5TUL5-F1-model_v4","0.5914","0.6078","0.218","133","80","9","1","123","12","130","0.0008881","145","1186058","Trichosporon asahii var. asahii CBS 2479","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Tremellomycetes;o_Trichosporonales;f_Trichosporonaceae;g_Trichosporon;s_Trichosporon asahii;-_Trichosporon asahii var. asahii;-_Trichosporon asahii var. asahii CBS 2479",0.623,"Non-effector","J5TUL5","uniprot50"
"356","FOXG_14570","AF-A0A093YFG2-F1-model_v4","0.5913","0.7395","0.295","105","67","3","3","106","9","107","0.0002318","155","1391699","Pseudogymnoascus sp. VKM F-3808","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;-_Leotiomycetes incertae sedis;f_Pseudeurotiaceae;g_Pseudogymnoascus;-_unclassified Pseudogymnoascus;s_Pseudogymnoascus sp. VKM F-3808",0.861,"Cytoplasmic","A0A093YFG2","uniprot50"
"357","FOXG_15875","AF-A0A409Y3C5-F1-model_v4","0.5909","0.6114","0.188","117","80","8","1","112","1","107","0.0004042","161","231916","Gymnopilus dilepis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Hymenogastraceae;g_Gymnopilus;s_Gymnopilus dilepis",0.803,"Apoplastic","A0A409Y3C5","uniprot50"
"358","FOXG_15875","AF-A0A165XJC3-F1-model_v4","0.5909","0.6317","0.149","134","86","10","1","113","6","132","0.0006344","159","1314672","Peniophora sp. CONT","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Russulales;f_Peniophoraceae;g_Peniophora;-_unclassified Peniophora;s_Peniophora sp. CONT",0.803,"Apoplastic","A0A165XJC3","uniprot50"
"359","FOXG_22509","AF-A0A165P801-F1-model_v4","0.5909","0.5866","0.16","131","85","9","1","122","12","126","0.0002013","157","1314783","Daedalea quercina L-15889","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Polyporales;f_Fomitopsidaceae;g_Daedalea;s_Daedalea quercina;-_Daedalea quercina L-15889",0.623,"Non-effector","A0A165P801","uniprot50"
"360","FOXG_15875","AF-A0A2T3A4D5-F1-model_v4","0.5902","0.6569","0.151","112","81","8","1","111","15","113","0.0004786","165","2025994","Coniella lustricola","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Sordariomycetidae;o_Diaporthales;f_Schizoparmaceae;g_Coniella;s_Coniella lustricola",0.803,"Apoplastic","A0A2T3A4D5","uniprot50"
"361","FOXG_22509","AF-A0A367J5K2-F1-model_v4","0.5902","0.568","0.179","128","81","9","1","121","6","116","0.0009424","139","4846","Rhizopus stolonifer","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mucoromycotina;c_Mucoromycetes;o_Mucorales;-_Mucorineae;f_Rhizopodaceae;g_Rhizopus;s_Rhizopus stolonifer",0.623,"Non-effector","A0A367J5K2","uniprot50"
"362","FOXG_05604","AF-A0A6A5JXL6-F1-model_v4","0.59","0.4222","0.195","210","131","10","47","242","9","194","0.000478","144","184978","Decorospora gaudefroyi","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Pleosporineae;f_Pleosporaceae;g_Decorospora;s_Decorospora gaudefroyi",0.863,"Non-effector","A0A6A5JXL6","uniprot50"
"363","FOXG_20914","AF-A0A7J6J6X1-F1-model_v4","0.5899","0.5952","0.168","148","116","4","1","142","516","662","0.0001072","147","1213859","Colletotrichum fructicola Nara gc5","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Glomerellales;f_Glomerellaceae;g_Colletotrichum;-_Colletotrichum gloeosporioides species complex;s_Colletotrichum fructicola;-_Colletotrichum fructicola Nara gc5",0.5915,"Apoplastic/cytoplasmic","A0A7J6J6X1","uniprot50"
"364","FOXG_22509","AF-A0A395NKR0-F1-model_v4","0.5892","0.5809","0.226","128","77","9","1","122","14","125","0.0003645","150","490622","Trichoderma arundinaceum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Hypocreaceae;g_Trichoderma;s_Trichoderma arundinaceum",0.623,"Non-effector","A0A395NKR0","uniprot50"
"365","FOXG_22509","AF-A0A137P2U2-F1-model_v4","0.5887","0.6499","0.18","133","83","8","1","124","4","119","0.0002013","165","796925","Conidiobolus coronatus NRRL 28638","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Zoopagomycota;-_Entomophthoromycotina;c_Entomophthoromycetes;o_Entomophthorales;f_Ancylistaceae;g_Conidiobolus;s_Conidiobolus coronatus;-_Conidiobolus coronatus NRRL 28638",0.623,"Non-effector","A0A137P2U2","uniprot50"
"366","FOXG_14570","AF-W9Q3I7-F1-model_v4","0.5886","0.6869","0.285","91","54","2","39","119","13","102","0.0005908","140","1080344","Fusarium oxysporum f. sp. pisi HDV247","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium oxysporum species complex;s_Fusarium oxysporum;-_Fusarium oxysporum f. sp. pisi;-_Fusarium oxysporum f. sp. pisi HDV247",0.861,"Cytoplasmic","W9Q3I7","uniprot50"
"367","FOXG_15875","AF-G9MWP7-F1-model_v4","0.5884","0.6367","0.201","119","83","8","1","114","1","112","0.0004276","164","413071","Trichoderma virens Gv29-8","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Hypocreaceae;g_Trichoderma;s_Trichoderma virens;-_Trichoderma virens Gv29-8",0.803,"Apoplastic","G9MWP7","uniprot50"
"368","FOXG_14570","AF-G2YCF2-F1-model_v4","0.5881","0.7838","0.186","107","84","2","1","106","3","107","0.0008253","146","999810","Botrytis cinerea T4","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Sclerotiniaceae;g_Botrytis;s_Botrytis cinerea;-_Botrytis cinerea T4",0.861,"Cytoplasmic","G2YCF2","uniprot50"
"369","FOXG_22509","AF-A0A0C4EH16-F1-model_v4","0.5869","0.5948","0.2","125","76","8","6","121","18","127","0.0008881","142","630390","Puccinia triticina 1-1 BBBD Race 1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia triticina;-_Puccinia triticina 1-1 BBBD Race 1",0.623,"Non-effector","A0A0C4EH16","uniprot50"
"370","FOXG_14570","AF-A0A0D2GTA1-F1-model_v4","0.5867","0.7646","0.243","111","78","3","1","106","1","110","0.0008823","144","1442368","Fonsecaea pedrosoi CBS 271.37","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Chaetothyriomycetidae;o_Chaetothyriales;f_Herpotrichiellaceae;g_Fonsecaea;s_Fonsecaea pedrosoi;-_Fonsecaea pedrosoi CBS 271.37",0.861,"Cytoplasmic","A0A0D2GTA1","uniprot50"
"371","FOXG_22047","AF-G9N487-F1-model_v4","0.5856","0.6368","0.152","125","92","5","1","117","5","123","0.0001894","154","413071","Trichoderma virens Gv29-8","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Hypocreaceae;g_Trichoderma;s_Trichoderma virens;-_Trichoderma virens Gv29-8",0.708,"Apoplastic","G9N487","uniprot50"
"372","FOXG_14570","AF-A0A177C357-F1-model_v4","0.5854","0.7478","0.238","109","76","3","1","104","1","107","0.0006317","145","1460663","Paraphaeosphaeria sporulosa","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Massarineae;f_Didymosphaeriaceae;g_Paraphaeosphaeria;s_Paraphaeosphaeria sporulosa",0.861,"Cytoplasmic","A0A177C357","uniprot50"
"373","FOXG_22509","AF-A0A0J0XNM5-F1-model_v4","0.5852","0.5929","0.166","126","85","7","1","121","33","143","0.000118","162","879819","Cutaneotrichosporon oleaginosum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Tremellomycetes;o_Trichosporonales;f_Trichosporonaceae;g_Cutaneotrichosporon;s_Cutaneotrichosporon oleaginosum",0.623,"Non-effector","A0A0J0XNM5","uniprot50"
"374","FOXG_22509","AF-A0A1Y1W820-F1-model_v4","0.585","0.6337","0.208","139","75","11","1","124","7","125","0.000118","168","61395","Linderina pennispora","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Zoopagomycota;-_Kickxellomycotina;c_Kickxellomycetes;o_Kickxellales;f_Kickxellaceae;g_Linderina;s_Linderina pennispora",0.623,"Non-effector","A0A1Y1W820","uniprot50"
"375","FOXG_22509","AF-A0A4S4MRZ5-F1-model_v4","0.5849","0.6314","0.162","135","85","8","1","124","10","127","0.0002136","161","2447956","Antrodiella citrinella","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Polyporales;f_Steccherinaceae;g_Antrodiella;s_Antrodiella citrinella",0.623,"Non-effector","A0A4S4MRZ5","uniprot50"
"376","FOXG_17307","AF-W7E9W4-F1-model_v4","0.5843","0.6787","0.185","113","68","5","1","92","23","132","0.0001117","173","930091","Bipolaris victoriae FI3","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Pleosporineae;f_Pleosporaceae;g_Bipolaris;s_Bipolaris victoriae;-_Bipolaris victoriae FI3",0.931,"Apoplastic","W7E9W4","uniprot50"
